,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
31,2017-1-2,8:00 AM,37 F,32 F,81 %,E,10 mph,0 mph,30.04 in,0.0 in,Cloudy
32,2017-1-2,9:00 AM,37 F,32 F,81 %,ENE,16 mph,0 mph,30.05 in,0.0 in,Fair
33,2017-1-2,10:00 AM,36 F,32 F,87 %,NE,16 mph,22 mph,30.03 in,0.0 in,Fair
34,2017-1-2,11:00 AM,36 F,34 F,93 %,NE,20 mph,0 mph,30.03 in,0.0 in,Fair
35,2017-1-2,12:00 PM,39 F,36 F,87 %,ENE,15 mph,23 mph,30.02 in,0.0 in,Fair
36,2017-1-2,1:00 PM,41 F,32 F,70 %,ENE,17 mph,0 mph,29.99 in,0.0 in,Fair
37,2017-1-2,2:00 PM,39 F,32 F,75 %,ENE,16 mph,0 mph,29.97 in,0.0 in,Partly Cloudy
38,2017-1-2,3:00 PM,39 F,32 F,75 %,ENE,13 mph,0 mph,29.97 in,0.0 in,Cloudy
39,2017-1-2,4:00 PM,39 F,32 F,75 %,ENE,18 mph,24 mph,29.98 in,0.0 in,Cloudy
40,2017-1-2,5:00 PM,39 F,32 F,75 %,ENE,17 mph,0 mph,29.94 in,0.0 in,Cloudy
41,2017-1-2,6:00 PM,39 F,34 F,81 %,E,17 mph,0 mph,29.94 in,0.0 in,Cloudy
42,2017-1-2,7:00 PM,39 F,34 F,81 %,ENE,13 mph,18 mph,29.94 in,0.0 in,Cloudy
43,2017-1-2,7:41 PM,39 F,34 F,81 %,ENE,14 mph,0 mph,29.92 in,0.0 in,Cloudy
44,2017-1-2,8:00 PM,39 F,34 F,81 %,ENE,14 mph,0 mph,29.92 in,0.0 in,Cloudy
45,2017-1-2,9:00 PM,39 F,36 F,87 %,E,10 mph,17 mph,29.86 in,0.0 in,Cloudy
46,2017-1-2,10:00 PM,39 F,36 F,87 %,E,8 mph,0 mph,29.85 in,0.0 in,Cloudy
47,2017-1-2,11:00 PM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.83 in,0.0 in,Cloudy
48,2017-1-2,11:26 PM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.82 in,0.0 in,Cloudy
49,2017-1-2,11:55 PM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.82 in,0.0 in,Cloudy
50,2017-1-2,12:00 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.82 in,0.0 in,Cloudy
51,2017-1-2,12:05 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.81 in,0.0 in,Cloudy
52,2017-1-3,1:00 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.79 in,0.0 in,Cloudy
53,2017-1-3,1:18 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.77 in,0.0 in,Cloudy
54,2017-1-3,1:37 AM,39 F,37 F,93 %,ENE,10 mph,0 mph,29.77 in,0.0 in,Light Rain
55,2017-1-3,1:48 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.76 in,0.0 in,Light Rain
56,2017-1-3,1:52 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.76 in,0.0 in,Cloudy
57,2017-1-3,2:00 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.76 in,0.0 in,Mist
58,2017-1-3,2:06 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.76 in,0.0 in,Mist
59,2017-1-3,2:36 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.76 in,0.0 in,Light Rain
60,2017-1-3,2:45 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.76 in,0.0 in,Light Rain
61,2017-1-3,2:55 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.74 in,0.0 in,Light Rain
62,2017-1-3,3:00 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.74 in,0.0 in,Light Rain
63,2017-1-3,3:15 AM,39 F,39 F,100 %,NE,12 mph,0 mph,29.75 in,0.0 in,Light Rain
64,2017-1-3,3:24 AM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.75 in,0.0 in,Light Rain
65,2017-1-3,3:51 AM,39 F,39 F,100 %,NE,10 mph,0 mph,29.74 in,0.0 in,Light Rain
66,2017-1-3,4:00 AM,39 F,39 F,100 %,NE,12 mph,0 mph,29.74 in,0.0 in,Light Rain
67,2017-1-3,4:10 AM,39 F,39 F,100 %,NE,13 mph,0 mph,29.73 in,0.0 in,Light Rain
68,2017-1-3,4:35 AM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.73 in,0.0 in,Mist
69,2017-1-3,4:36 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.72 in,0.0 in,Light Rain
70,2017-1-3,4:37 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.72 in,0.0 in,Light Rain
71,2017-1-3,4:58 AM,39 F,39 F,100 %,ENE,13 mph,0 mph,29.71 in,0.0 in,Light Rain
72,2017-1-3,5:00 AM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.70 in,0.0 in,Light Rain
73,2017-1-3,5:07 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.70 in,0.0 in,Light Rain
74,2017-1-3,5:08 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.70 in,0.0 in,Mist
75,2017-1-3,5:11 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.70 in,0.0 in,Mist
76,2017-1-3,5:13 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.69 in,0.0 in,Light Rain
77,2017-1-3,5:23 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.69 in,0.0 in,Light Rain
78,2017-1-3,5:35 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.68 in,0.0 in,Mist
79,2017-1-3,5:40 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.68 in,0.0 in,Mist
80,2017-1-3,5:44 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.68 in,0.0 in,Mist
81,2017-1-3,5:59 AM,39 F,37 F,93 %,ENE,14 mph,0 mph,29.66 in,0.0 in,Mist
82,2017-1-3,6:00 AM,39 F,39 F,100 %,ENE,14 mph,0 mph,29.66 in,0.0 in,Mist
83,2017-1-3,6:29 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.65 in,0.0 in,Mist
84,2017-1-3,6:30 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.65 in,0.0 in,Mist
85,2017-1-3,6:31 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.65 in,0.0 in,Mist
86,2017-1-3,6:32 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.65 in,0.0 in,Mist
87,2017-1-3,6:35 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.65 in,0.0 in,Mist
88,2017-1-3,7:00 AM,39 F,37 F,93 %,ENE,13 mph,0 mph,29.63 in,0.0 in,Mist
89,2017-1-3,7:09 AM,39 F,37 F,93 %,E,14 mph,0 mph,29.63 in,0.0 in,Light Rain
90,2017-1-3,7:19 AM,39 F,37 F,93 %,ENE,12 mph,0 mph,29.63 in,0.0 in,Light Rain
91,2017-1-3,7:25 AM,39 F,37 F,93 %,E,10 mph,0 mph,29.62 in,0.0 in,Light Rain
92,2017-1-3,7:45 AM,39 F,39 F,100 %,E,8 mph,0 mph,29.61 in,0.0 in,Light Rain
93,2017-1-3,8:00 AM,39 F,39 F,100 %,E,10 mph,0 mph,29.60 in,0.0 in,Light Rain
94,2017-1-3,8:24 AM,39 F,39 F,100 %,E,10 mph,0 mph,29.59 in,0.0 in,Light Rain
95,2017-1-3,8:37 AM,39 F,39 F,100 %,E,10 mph,0 mph,29.58 in,0.0 in,Cloudy
96,2017-1-3,9:00 AM,39 F,39 F,100 %,E,9 mph,0 mph,29.57 in,0.0 in,Cloudy
97,2017-1-3,9:06 AM,41 F,39 F,93 %,E,8 mph,0 mph,29.57 in,0.0 in,Light Rain
98,2017-1-3,9:26 AM,39 F,39 F,100 %,E,10 mph,0 mph,29.56 in,0.0 in,Cloudy
99,2017-1-3,10:00 AM,39 F,39 F,100 %,E,9 mph,0 mph,29.55 in,0.0 in,Cloudy
100,2017-1-3,10:31 AM,39 F,39 F,100 %,E,9 mph,0 mph,29.54 in,0.0 in,Light Rain
101,2017-1-3,11:00 AM,39 F,39 F,100 %,ENE,9 mph,0 mph,29.53 in,0.0 in,Light Rain
102,2017-1-3,11:46 AM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.51 in,0.0 in,Light Rain
103,2017-1-3,12:00 PM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.50 in,0.0 in,Light Rain
104,2017-1-3,1:00 PM,39 F,39 F,100 %,ENE,8 mph,0 mph,29.46 in,0.0 in,Light Rain
105,2017-1-3,2:00 PM,41 F,39 F,93 %,ENE,10 mph,0 mph,29.41 in,0.0 in,Light Rain
106,2017-1-3,3:00 PM,39 F,39 F,100 %,ENE,10 mph,0 mph,29.37 in,0.0 in,Light Rain
107,2017-1-3,3:13 PM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.37 in,0.0 in,Light Rain
108,2017-1-3,4:00 PM,39 F,39 F,100 %,ENE,12 mph,0 mph,29.35 in,0.0 in,Light Rain
109,2017-1-3,4:43 PM,41 F,41 F,100 %,NE,3 mph,0 mph,29.34 in,0.0 in,Light Rain
110,2017-1-3,5:00 PM,41 F,41 F,100 %,NE,5 mph,0 mph,29.34 in,0.0 in,Light Rain
111,2017-1-3,5:04 PM,41 F,41 F,100 %,NE,7 mph,0 mph,29.34 in,0.0 in,Light Rain
112,2017-1-3,5:41 PM,41 F,39 F,93 %,NNE,10 mph,0 mph,29.31 in,0.0 in,Mist
113,2017-1-3,5:46 PM,41 F,39 F,93 %,NNE,7 mph,0 mph,29.31 in,0.0 in,Cloudy
114,2017-1-3,6:00 PM,41 F,39 F,93 %,NE,8 mph,0 mph,29.31 in,0.0 in,Cloudy
115,2017-1-3,6:56 PM,41 F,39 F,93 %,NE,12 mph,0 mph,29.29 in,0.0 in,Light Rain
116,2017-1-3,7:00 PM,41 F,39 F,93 %,NE,12 mph,0 mph,29.28 in,0.0 in,Light Rain
117,2017-1-3,7:27 PM,41 F,39 F,93 %,NE,13 mph,0 mph,29.27 in,0.0 in,Light Rain
118,2017-1-3,8:00 PM,41 F,39 F,93 %,NE,8 mph,0 mph,29.27 in,0.0 in,Light Rain
119,2017-1-3,8:06 PM,41 F,39 F,93 %,NE,9 mph,0 mph,29.27 in,0.0 in,Light Rain
120,2017-1-3,8:21 PM,41 F,39 F,93 %,NE,9 mph,0 mph,29.26 in,0.0 in,Light Rain
121,2017-1-3,8:52 PM,41 F,39 F,93 %,NE,7 mph,0 mph,29.24 in,0.0 in,Light Rain
122,2017-1-3,9:00 PM,41 F,39 F,93 %,NNE,5 mph,0 mph,29.25 in,0.0 in,Light Rain
123,2017-1-3,9:13 PM,41 F,39 F,93 %,WNW,5 mph,0 mph,29.25 in,0.0 in,Cloudy
124,2017-1-3,9:15 PM,41 F,39 F,93 %,WNW,5 mph,0 mph,29.24 in,0.0 in,Cloudy
125,2017-1-3,9:18 PM,41 F,39 F,93 %,NW,5 mph,0 mph,29.24 in,0.0 in,Light Rain
126,2017-1-3,9:32 PM,39 F,39 F,100 %,NW,8 mph,0 mph,29.23 in,0.0 in,Light Rain
127,2017-1-3,9:54 PM,39 F,37 F,93 %,NNW,8 mph,0 mph,29.21 in,0.0 in,Light Rain
128,2017-1-3,10:00 PM,39 F,37 F,93 %,NNW,7 mph,0 mph,29.21 in,0.0 in,Light Rain
129,2017-1-3,10:10 PM,39 F,39 F,100 %,N,6 mph,0 mph,29.21 in,0.0 in,Light Rain
130,2017-1-3,10:30 PM,39 F,37 F,93 %,NNW,6 mph,0 mph,29.20 in,0.0 in,Light Rain
131,2017-1-3,10:33 PM,39 F,37 F,93 %,NNW,7 mph,0 mph,29.20 in,0.0 in,Cloudy
132,2017-1-3,11:00 PM,39 F,37 F,93 %,NNW,6 mph,0 mph,29.20 in,0.0 in,Cloudy
133,2017-1-3,11:52 PM,39 F,37 F,93 %,NW,5 mph,0 mph,29.18 in,0.0 in,Light Rain
134,2017-1-3,12:00 AM,39 F,37 F,93 %,NNW,3 mph,0 mph,29.18 in,0.0 in,Light Rain
135,2017-1-3,12:07 AM,39 F,37 F,93 %,WNW,5 mph,0 mph,29.18 in,0.0 in,Cloudy
136,2017-1-4,1:00 AM,37 F,36 F,93 %,W,13 mph,0 mph,29.18 in,0.0 in,Cloudy
137,2017-1-4,1:26 AM,37 F,36 F,93 %,NW,9 mph,0 mph,29.16 in,0.0 in,Cloudy
138,2017-1-4,2:00 AM,37 F,36 F,93 %,WNW,5 mph,0 mph,29.15 in,0.0 in,Cloudy
139,2017-1-4,2:36 AM,37 F,36 F,93 %,W,10 mph,0 mph,29.16 in,0.0 in,Light Rain
140,2017-1-4,3:00 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.16 in,0.0 in,Light Rain
141,2017-1-4,3:03 AM,37 F,36 F,93 %,W,6 mph,0 mph,29.15 in,0.0 in,Cloudy
142,2017-1-4,3:05 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.15 in,0.0 in,Cloudy
143,2017-1-4,3:06 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.15 in,0.0 in,Cloudy
144,2017-1-4,3:08 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.15 in,0.0 in,Cloudy
145,2017-1-4,3:10 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.15 in,0.0 in,Light Rain
146,2017-1-4,3:16 AM,37 F,36 F,93 %,W,7 mph,0 mph,29.15 in,0.0 in,Light Rain
147,2017-1-4,3:38 AM,37 F,36 F,93 %,WSW,9 mph,0 mph,29.15 in,0.0 in,Light Rain
148,2017-1-4,3:43 AM,37 F,36 F,93 %,WSW,9 mph,0 mph,29.15 in,0.0 in,Cloudy
149,2017-1-4,3:45 AM,37 F,37 F,100 %,WSW,10 mph,0 mph,29.16 in,0.0 in,Light Rain
150,2017-1-4,4:00 AM,37 F,37 F,100 %,WSW,13 mph,0 mph,29.16 in,0.0 in,Light Rain
151,2017-1-4,4:16 AM,37 F,37 F,100 %,SW,13 mph,0 mph,29.15 in,0.0 in,Cloudy
152,2017-1-4,4:32 AM,39 F,37 F,93 %,WSW,12 mph,0 mph,29.15 in,0.0 in,Light Rain
153,2017-1-4,4:44 AM,39 F,37 F,93 %,WSW,12 mph,0 mph,29.15 in,0.0 in,Cloudy
154,2017-1-4,4:54 AM,39 F,37 F,93 %,WSW,10 mph,0 mph,29.14 in,0.0 in,Cloudy
155,2017-1-4,5:00 AM,39 F,37 F,93 %,WSW,12 mph,0 mph,29.14 in,0.0 in,Cloudy
156,2017-1-4,5:37 AM,39 F,36 F,87 %,W,12 mph,17 mph,29.15 in,0.0 in,Light Rain
157,2017-1-4,5:44 AM,39 F,36 F,87 %,W,14 mph,0 mph,29.14 in,0.0 in,Light Rain
158,2017-1-4,6:00 AM,39 F,34 F,81 %,W,15 mph,22 mph,29.14 in,0.0 in,Cloudy
159,2017-1-4,6:24 AM,39 F,34 F,81 %,W,16 mph,0 mph,29.15 in,0.0 in,Cloudy
160,2017-1-4,6:50 AM,39 F,32 F,75 %,W,16 mph,23 mph,29.16 in,0.0 in,Cloudy
161,2017-1-4,7:00 AM,39 F,32 F,75 %,W,17 mph,25 mph,29.17 in,0.0 in,Cloudy
162,2017-1-4,8:00 AM,39 F,34 F,81 %,WSW,15 mph,0 mph,29.18 in,0.0 in,Cloudy
163,2017-1-4,8:28 AM,39 F,34 F,81 %,WSW,17 mph,0 mph,29.18 in,0.0 in,Cloudy
164,2017-1-4,8:34 AM,39 F,32 F,75 %,W,20 mph,0 mph,29.18 in,0.0 in,Cloudy
165,2017-1-4,8:43 AM,39 F,34 F,81 %,WSW,16 mph,23 mph,29.18 in,0.0 in,Cloudy
166,2017-1-4,9:00 AM,39 F,32 F,75 %,WSW,23 mph,0 mph,29.18 in,0.0 in,Cloudy / Windy
167,2017-1-4,9:01 AM,39 F,32 F,75 %,WSW,22 mph,0 mph,29.18 in,0.0 in,Cloudy / Windy
168,2017-1-4,9:04 AM,39 F,32 F,75 %,W,22 mph,28 mph,29.18 in,0.0 in,Cloudy / Windy
169,2017-1-4,9:07 AM,39 F,32 F,75 %,W,23 mph,0 mph,29.18 in,0.0 in,Cloudy / Windy
170,2017-1-4,9:08 AM,39 F,32 F,75 %,W,21 mph,28 mph,29.18 in,0.0 in,Cloudy / Windy
171,2017-1-4,9:17 AM,37 F,32 F,81 %,W,24 mph,0 mph,29.18 in,0.0 in,Cloudy / Windy
172,2017-1-4,9:26 AM,37 F,32 F,81 %,W,24 mph,31 mph,29.18 in,0.0 in,Cloudy / Windy
173,2017-1-4,9:27 AM,37 F,32 F,81 %,W,25 mph,32 mph,29.18 in,0.0 in,Cloudy / Windy
174,2017-1-4,9:31 AM,37 F,32 F,81 %,W,21 mph,33 mph,29.18 in,0.0 in,Cloudy / Windy
175,2017-1-4,9:32 AM,37 F,32 F,81 %,W,22 mph,33 mph,29.18 in,0.0 in,Cloudy / Windy
176,2017-1-4,9:34 AM,37 F,32 F,81 %,W,22 mph,33 mph,29.18 in,0.0 in,Cloudy / Windy
177,2017-1-4,9:41 AM,37 F,32 F,81 %,W,29 mph,0 mph,29.18 in,0.0 in,Light Rain / Windy
178,2017-1-4,9:54 AM,36 F,32 F,87 %,W,24 mph,33 mph,29.19 in,0.0 in,Light Rain / Windy
179,2017-1-4,10:00 AM,37 F,30 F,75 %,W,25 mph,35 mph,29.19 in,0.0 in,Light Rain / Windy
180,2017-1-4,10:01 AM,37 F,30 F,75 %,W,29 mph,35 mph,29.19 in,0.0 in,Cloudy / Windy
181,2017-1-4,11:00 AM,36 F,25 F,65 %,WSW,32 mph,41 mph,29.20 in,0.0 in,Mostly Cloudy / Windy
182,2017-1-4,12:00 PM,34 F,23 F,65 %,W,29 mph,41 mph,29.23 in,0.0 in,Cloudy / Windy
183,2017-1-4,12:26 PM,32 F,21 F,64 %,WSW,30 mph,38 mph,29.24 in,0.0 in,Unknown Precipitation
184,2017-1-4,12:35 PM,32 F,21 F,64 %,W,30 mph,41 mph,29.24 in,0.0 in,Light Snow / Windy
185,2017-1-4,12:36 PM,32 F,21 F,64 %,W,31 mph,41 mph,29.24 in,0.0 in,Light Snow / Windy
186,2017-1-4,12:48 PM,30 F,19 F,64 %,W,28 mph,37 mph,29.24 in,0.0 in,Cloudy / Windy
187,2017-1-4,12:55 PM,30 F,21 F,69 %,W,29 mph,37 mph,29.24 in,0.0 in,Light Snow / Windy
188,2017-1-4,1:00 PM,30 F,21 F,69 %,W,25 mph,36 mph,29.24 in,0.0 in,Light Snow / Windy
189,2017-1-4,1:49 PM,27 F,16 F,64 %,W,32 mph,40 mph,29.27 in,0.0 in,Cloudy / Windy
190,2017-1-4,2:00 PM,27 F,16 F,64 %,W,29 mph,39 mph,29.27 in,0.0 in,Light Snow / Windy
191,2017-1-4,2:16 PM,27 F,14 F,59 %,W,28 mph,39 mph,29.27 in,0.0 in,Cloudy / Windy
192,2017-1-4,2:27 PM,27 F,14 F,59 %,W,30 mph,43 mph,29.27 in,0.0 in,Light Snow / Windy
193,2017-1-4,2:43 PM,27 F,12 F,55 %,W,30 mph,41 mph,29.28 in,0.0 in,Cloudy / Windy
194,2017-1-4,2:48 PM,27 F,12 F,55 %,W,30 mph,39 mph,29.29 in,0.0 in,Light Snow / Windy
195,2017-1-4,2:59 PM,27 F,10 F,51 %,W,31 mph,43 mph,29.29 in,0.0 in,Cloudy / Windy
196,2017-1-4,3:00 PM,27 F,10 F,51 %,W,31 mph,43 mph,29.29 in,0.0 in,Cloudy / Windy
197,2017-1-4,3:20 PM,25 F,12 F,59 %,W,33 mph,39 mph,29.31 in,0.0 in,Light Snow / Windy
198,2017-1-4,3:31 PM,25 F,10 F,54 %,W,30 mph,41 mph,29.31 in,0.0 in,Cloudy / Windy
199,2017-1-4,4:00 PM,25 F,10 F,54 %,W,29 mph,37 mph,29.32 in,0.0 in,Cloudy / Windy
200,2017-1-4,4:27 PM,25 F,12 F,59 %,WSW,28 mph,36 mph,29.33 in,0.0 in,Light Snow / Windy
201,2017-1-4,4:48 PM,25 F,12 F,59 %,W,32 mph,39 mph,29.34 in,0.0 in,Cloudy / Windy
202,2017-1-4,5:00 PM,25 F,12 F,59 %,W,29 mph,37 mph,29.34 in,0.0 in,Cloudy / Windy
203,2017-1-4,5:06 PM,25 F,12 F,59 %,W,31 mph,39 mph,29.34 in,0.0 in,Light Snow / Windy
204,2017-1-4,5:18 PM,23 F,12 F,63 %,WSW,32 mph,44 mph,29.35 in,0.0 in,Cloudy / Windy
205,2017-1-4,5:31 PM,23 F,12 F,63 %,WSW,32 mph,39 mph,29.35 in,0.0 in,Light Snow / Windy
206,2017-1-4,5:43 PM,23 F,10 F,59 %,W,33 mph,48 mph,29.36 in,0.0 in,Mostly Cloudy / Windy
207,2017-1-4,5:50 PM,23 F,10 F,59 %,W,31 mph,46 mph,29.36 in,0.0 in,Light Snow / Windy
208,2017-1-4,6:00 PM,23 F,12 F,63 %,WSW,35 mph,44 mph,29.36 in,0.0 in,Light Snow / Windy
209,2017-1-4,6:12 PM,23 F,12 F,63 %,W,29 mph,44 mph,29.37 in,0.0 in,Cloudy / Windy
210,2017-1-4,6:21 PM,23 F,10 F,59 %,W,24 mph,37 mph,29.37 in,0.0 in,Light Snow / Windy
211,2017-1-4,6:24 PM,23 F,12 F,63 %,W,29 mph,38 mph,29.38 in,0.0 in,Light Snow / Windy
212,2017-1-4,6:34 PM,21 F,14 F,74 %,W,26 mph,35 mph,29.38 in,0.0 in,Light Snow / Windy
213,2017-1-4,7:00 PM,23 F,12 F,63 %,W,28 mph,35 mph,29.38 in,0.0 in,Light Snow / Windy
214,2017-1-4,7:19 PM,21 F,16 F,80 %,WSW,26 mph,36 mph,29.38 in,0.0 in,Light Snow / Windy
215,2017-1-4,7:30 PM,21 F,16 F,80 %,WSW,26 mph,36 mph,29.38 in,0.0 in,Light Snow / Windy
216,2017-1-4,7:33 PM,21 F,16 F,80 %,W,25 mph,36 mph,29.38 in,0.0 in,Light Snow / Windy
217,2017-1-4,7:37 PM,21 F,16 F,80 %,W,28 mph,36 mph,29.38 in,0.0 in,Light Snow / Windy
218,2017-1-4,7:41 PM,21 F,16 F,80 %,W,26 mph,32 mph,29.39 in,0.0 in,Light Snow / Windy
219,2017-1-4,7:51 PM,21 F,18 F,86 %,W,29 mph,36 mph,29.39 in,0.0 in,Light Snow / Windy
220,2017-1-4,7:55 PM,21 F,14 F,74 %,W,33 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
221,2017-1-4,7:57 PM,21 F,12 F,68 %,W,32 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
222,2017-1-4,7:58 PM,21 F,12 F,68 %,W,30 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
223,2017-1-4,8:00 PM,21 F,12 F,68 %,W,31 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
224,2017-1-4,8:03 PM,21 F,10 F,63 %,W,31 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
225,2017-1-4,8:04 PM,21 F,10 F,63 %,W,32 mph,44 mph,29.39 in,0.0 in,Light Snow / Windy
226,2017-1-4,8:06 PM,21 F,10 F,63 %,W,33 mph,44 mph,29.39 in,0.0 in,Haze / Windy
227,2017-1-4,8:08 PM,21 F,10 F,63 %,W,38 mph,45 mph,29.39 in,0.0 in,Haze / Windy
228,2017-1-4,8:10 PM,19 F,9 F,63 %,W,35 mph,45 mph,29.39 in,0.0 in,Light Snow / Windy
229,2017-1-4,8:18 PM,19 F,10 F,68 %,W,28 mph,43 mph,29.40 in,0.0 in,Light Snow / Windy
