,Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition
43,2015-1-2,2:59 AM,28 F,25 F,86 %,WSW,16 mph,0 mph,29.72 in,0.0 in,Light Snow
44,2015-1-2,3:00 AM,28 F,25 F,86 %,WSW,17 mph,0 mph,29.72 in,0.0 in,Light Snow
45,2015-1-2,3:01 AM,28 F,25 F,86 %,WSW,17 mph,0 mph,29.72 in,0.0 in,Light Snow
46,2015-1-2,3:15 AM,28 F,25 F,86 %,WSW,21 mph,0 mph,29.72 in,0.0 in,Cloudy / Windy
47,2015-1-2,3:21 AM,30 F,25 F,80 %,WSW,22 mph,0 mph,29.73 in,0.0 in,Light Snow / Windy
48,2015-1-2,3:33 AM,30 F,27 F,86 %,WSW,20 mph,26 mph,29.73 in,0.0 in,Cloudy
49,2015-1-2,3:34 AM,30 F,27 F,86 %,WSW,20 mph,25 mph,29.73 in,0.0 in,Light Snow
50,2015-1-2,3:47 AM,30 F,25 F,80 %,WSW,22 mph,0 mph,29.73 in,0.0 in,Cloudy / Windy
51,2015-1-2,4:00 AM,30 F,25 F,80 %,WSW,21 mph,26 mph,29.74 in,0.0 in,Cloudy / Windy
52,2015-1-2,5:00 AM,30 F,21 F,69 %,W,15 mph,22 mph,29.76 in,0.0 in,Cloudy
53,2015-1-2,5:09 AM,30 F,21 F,69 %,WNW,16 mph,0 mph,29.76 in,0.0 in,Light Snow
54,2015-1-2,5:47 AM,28 F,21 F,74 %,WNW,16 mph,0 mph,29.78 in,0.0 in,Cloudy
55,2015-1-2,6:00 AM,28 F,18 F,64 %,NW,17 mph,25 mph,29.79 in,0.0 in,Cloudy
56,2015-1-2,7:00 AM,28 F,18 F,64 %,WNW,10 mph,0 mph,29.81 in,0.0 in,Cloudy
57,2015-1-2,7:58 AM,27 F,18 F,69 %,WNW,13 mph,18 mph,29.86 in,0.0 in,Light Snow
58,2015-1-2,8:00 AM,27 F,18 F,69 %,W,10 mph,17 mph,29.86 in,0.0 in,Light Snow
59,2015-1-2,8:08 AM,27 F,18 F,69 %,W,8 mph,18 mph,29.86 in,0.0 in,Cloudy
60,2015-1-2,8:12 AM,27 F,18 F,69 %,W,10 mph,18 mph,29.86 in,0.0 in,Light Snow
61,2015-1-2,8:28 AM,27 F,18 F,69 %,WNW,12 mph,0 mph,29.87 in,0.0 in,Cloudy
62,2015-1-2,9:00 AM,27 F,18 F,69 %,WNW,12 mph,0 mph,29.89 in,0.0 in,Cloudy
63,2015-1-2,10:00 AM,27 F,16 F,64 %,W,14 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
64,2015-1-2,11:00 AM,28 F,16 F,59 %,W,15 mph,21 mph,29.94 in,0.0 in,Fair
65,2015-1-2,12:00 PM,28 F,16 F,59 %,W,17 mph,28 mph,29.95 in,0.0 in,Fair
66,2015-1-2,1:00 PM,28 F,12 F,51 %,WNW,24 mph,30 mph,29.94 in,0.0 in,Fair / Windy
67,2015-1-2,2:00 PM,30 F,12 F,47 %,W,18 mph,26 mph,29.95 in,0.0 in,Partly Cloudy
68,2015-1-2,3:00 PM,32 F,12 F,44 %,W,17 mph,25 mph,29.97 in,0.0 in,Cloudy
69,2015-1-2,4:00 PM,30 F,12 F,47 %,W,18 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
70,2015-1-2,5:00 PM,30 F,12 F,47 %,WNW,16 mph,0 mph,30.00 in,0.0 in,Mostly Cloudy
71,2015-1-2,6:00 PM,28 F,12 F,51 %,WNW,16 mph,22 mph,30.04 in,0.0 in,Fair
72,2015-1-2,7:00 PM,27 F,14 F,59 %,WNW,13 mph,0 mph,30.06 in,0.0 in,Partly Cloudy
73,2015-1-2,8:00 PM,27 F,12 F,55 %,NW,7 mph,0 mph,30.08 in,0.0 in,Fair
74,2015-1-2,9:00 PM,27 F,12 F,55 %,WNW,8 mph,0 mph,30.11 in,0.0 in,Partly Cloudy
75,2015-1-2,10:00 PM,27 F,14 F,59 %,NW,7 mph,0 mph,30.12 in,0.0 in,Partly Cloudy
76,2015-1-2,11:00 PM,27 F,12 F,55 %,NNW,3 mph,0 mph,30.12 in,0.0 in,Mostly Cloudy
77,2015-1-2,12:00 AM,25 F,14 F,64 %,VAR,2 mph,0 mph,30.15 in,0.0 in,Fair
78,2015-1-3,1:00 AM,25 F,19 F,80 %,ENE,9 mph,0 mph,30.15 in,0.0 in,Fair
79,2015-1-3,2:00 AM,25 F,19 F,80 %,ENE,12 mph,0 mph,30.14 in,0.0 in,Fair
80,2015-1-3,3:00 AM,27 F,23 F,86 %,ENE,10 mph,0 mph,30.14 in,0.0 in,Partly Cloudy
81,2015-1-3,4:00 AM,30 F,23 F,75 %,E,13 mph,18 mph,30.14 in,0.0 in,Mostly Cloudy
82,2015-1-3,4:05 AM,30 F,23 F,75 %,E,13 mph,18 mph,30.14 in,0.0 in,Mostly Cloudy
83,2015-1-3,4:12 AM,30 F,23 F,75 %,E,12 mph,0 mph,30.14 in,0.0 in,Cloudy
84,2015-1-3,4:13 AM,30 F,25 F,80 %,E,12 mph,0 mph,30.14 in,0.0 in,Cloudy
85,2015-1-3,5:00 AM,30 F,25 F,80 %,ESE,16 mph,0 mph,30.13 in,0.0 in,Cloudy
86,2015-1-3,5:12 AM,30 F,25 F,80 %,ESE,12 mph,18 mph,30.13 in,0.0 in,Cloudy
87,2015-1-3,5:13 AM,30 F,25 F,80 %,ESE,12 mph,18 mph,30.13 in,0.0 in,Cloudy
88,2015-1-3,5:33 AM,30 F,25 F,80 %,ESE,13 mph,23 mph,30.12 in,0.0 in,Mostly Cloudy
89,2015-1-3,6:00 AM,30 F,23 F,75 %,ESE,12 mph,22 mph,30.11 in,0.0 in,Mostly Cloudy
90,2015-1-3,7:00 AM,30 F,21 F,69 %,E,13 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
91,2015-1-3,8:00 AM,30 F,25 F,80 %,E,17 mph,0 mph,30.05 in,0.0 in,Cloudy
92,2015-1-3,9:00 AM,30 F,25 F,80 %,E,14 mph,22 mph,30.04 in,0.0 in,Cloudy
93,2015-1-3,10:00 AM,32 F,25 F,75 %,E,17 mph,23 mph,30.04 in,0.0 in,Cloudy
94,2015-1-3,11:00 AM,32 F,27 F,80 %,E,17 mph,0 mph,30.02 in,0.0 in,Cloudy
95,2015-1-3,12:00 PM,34 F,27 F,75 %,E,20 mph,26 mph,30.00 in,0.0 in,Cloudy
96,2015-1-3,1:00 PM,34 F,25 F,70 %,E,17 mph,24 mph,29.94 in,0.0 in,Cloudy
97,2015-1-3,1:11 PM,34 F,27 F,75 %,E,16 mph,25 mph,29.94 in,0.0 in,Light Rain
98,2015-1-3,1:15 PM,34 F,27 F,75 %,E,17 mph,24 mph,29.93 in,0.0 in,Rain and Snow
99,2015-1-3,1:18 PM,34 F,25 F,70 %,E,16 mph,24 mph,29.93 in,0.0 in,Rain and Snow
100,2015-1-3,1:21 PM,34 F,27 F,75 %,E,14 mph,24 mph,29.92 in,0.0 in,Light Snow
101,2015-1-3,1:23 PM,34 F,27 F,75 %,E,14 mph,24 mph,29.91 in,0.0 in,Rain and Snow
102,2015-1-3,1:24 PM,34 F,27 F,75 %,E,15 mph,24 mph,29.91 in,0.0 in,Light Rain
103,2015-1-3,1:34 PM,34 F,27 F,75 %,E,13 mph,20 mph,29.90 in,0.0 in,Light Snow
104,2015-1-3,1:40 PM,34 F,27 F,75 %,ESE,16 mph,24 mph,29.90 in,0.0 in,Light Snow
105,2015-1-3,1:58 PM,32 F,28 F,87 %,ESE,13 mph,22 mph,29.91 in,0.0 in,Light Snow
106,2015-1-3,2:00 PM,32 F,28 F,87 %,ESE,15 mph,0 mph,29.90 in,0.0 in,Light Snow
107,2015-1-3,2:04 PM,32 F,28 F,87 %,E,15 mph,21 mph,29.90 in,0.0 in,Light Snow
108,2015-1-3,2:08 PM,32 F,28 F,87 %,ESE,14 mph,22 mph,29.90 in,0.0 in,Light Snow
109,2015-1-3,2:27 PM,30 F,30 F,100 %,E,15 mph,22 mph,29.88 in,0.0 in,Light Snow
110,2015-1-3,3:00 PM,32 F,30 F,93 %,E,16 mph,23 mph,29.84 in,0.0 in,Light Snow
111,2015-1-3,3:39 PM,32 F,30 F,93 %,E,16 mph,22 mph,29.81 in,0.0 in,Light Snow
112,2015-1-3,3:55 PM,32 F,30 F,93 %,E,14 mph,22 mph,29.79 in,0.0 in,Light Snow
113,2015-1-3,4:00 PM,32 F,30 F,93 %,E,17 mph,24 mph,29.78 in,0.0 in,Light Snow
114,2015-1-3,4:01 PM,32 F,30 F,93 %,E,18 mph,24 mph,29.78 in,0.0 in,Light Snow
115,2015-1-3,4:09 PM,32 F,30 F,93 %,E,17 mph,24 mph,29.77 in,0.0 in,Light Snow
116,2015-1-3,4:14 PM,32 F,30 F,93 %,E,18 mph,26 mph,29.76 in,0.0 in,Unknown Precipitation
117,2015-1-3,4:16 PM,32 F,30 F,93 %,E,20 mph,26 mph,29.76 in,0.0 in,Unknown Precipitation
118,2015-1-3,4:18 PM,32 F,30 F,93 %,E,21 mph,29 mph,29.76 in,0.0 in,Light Rain / Windy
119,2015-1-3,4:24 PM,32 F,32 F,100 %,E,18 mph,29 mph,29.75 in,0.0 in,Light Rain
120,2015-1-3,4:47 PM,34 F,32 F,93 %,E,16 mph,22 mph,29.75 in,0.0 in,Light Rain
121,2015-1-3,5:00 PM,34 F,32 F,93 %,ESE,16 mph,25 mph,29.75 in,0.0 in,Light Rain
122,2015-1-3,5:07 PM,34 F,32 F,93 %,ESE,18 mph,25 mph,29.75 in,0.0 in,Light Rain
123,2015-1-3,5:23 PM,34 F,32 F,93 %,E,18 mph,28 mph,29.72 in,0.0 in,Light Rain
124,2015-1-3,5:53 PM,34 F,32 F,93 %,E,20 mph,30 mph,29.70 in,0.0 in,Light Rain
125,2015-1-3,5:59 PM,34 F,32 F,93 %,E,17 mph,30 mph,29.70 in,0.0 in,Unknown Precipitation
126,2015-1-3,6:00 PM,34 F,32 F,93 %,E,15 mph,30 mph,29.70 in,0.0 in,Unknown Precipitation
127,2015-1-3,6:01 PM,34 F,32 F,93 %,E,15 mph,30 mph,29.71 in,0.0 in,Light Rain
128,2015-1-3,6:11 PM,34 F,32 F,93 %,E,14 mph,24 mph,29.70 in,0.0 in,Unknown Precipitation
129,2015-1-3,6:36 PM,34 F,32 F,93 %,E,18 mph,25 mph,29.66 in,0.0 in,Light Rain
130,2015-1-3,6:42 PM,34 F,32 F,93 %,E,16 mph,24 mph,29.66 in,0.0 in,Light Rain
131,2015-1-3,6:52 PM,34 F,32 F,93 %,E,15 mph,23 mph,29.67 in,0.0 in,Light Rain
132,2015-1-3,7:00 PM,34 F,34 F,100 %,E,13 mph,21 mph,29.67 in,0.0 in,Light Rain
133,2015-1-3,7:01 PM,34 F,34 F,100 %,E,13 mph,21 mph,29.67 in,0.0 in,Light Rain
134,2015-1-3,7:07 PM,36 F,34 F,93 %,E,13 mph,22 mph,29.66 in,0.0 in,Light Rain
135,2015-1-3,7:16 PM,36 F,34 F,93 %,E,14 mph,21 mph,29.65 in,0.0 in,Light Rain
136,2015-1-3,7:43 PM,36 F,34 F,93 %,E,12 mph,18 mph,29.65 in,0.0 in,Light Rain
137,2015-1-3,7:54 PM,36 F,34 F,93 %,E,13 mph,20 mph,29.64 in,0.0 in,Light Rain
138,2015-1-3,8:00 PM,36 F,34 F,93 %,E,14 mph,0 mph,29.63 in,0.0 in,Light Rain
139,2015-1-3,8:08 PM,36 F,34 F,93 %,E,14 mph,20 mph,29.62 in,0.0 in,Light Rain
140,2015-1-3,8:47 PM,36 F,34 F,93 %,E,13 mph,0 mph,29.62 in,0.0 in,Light Rain
141,2015-1-3,9:00 PM,36 F,34 F,93 %,E,13 mph,0 mph,29.61 in,0.0 in,Light Rain
142,2015-1-3,9:01 PM,36 F,34 F,93 %,E,12 mph,17 mph,29.61 in,0.0 in,Light Rain
143,2015-1-3,9:23 PM,36 F,34 F,93 %,E,10 mph,0 mph,29.59 in,0.0 in,Light Rain
144,2015-1-3,10:00 PM,36 F,36 F,100 %,E,10 mph,0 mph,29.58 in,0.0 in,Light Rain
145,2015-1-3,10:16 PM,36 F,36 F,100 %,ENE,14 mph,0 mph,29.57 in,0.0 in,Light Rain
146,2015-1-3,10:26 PM,36 F,34 F,93 %,ENE,13 mph,0 mph,29.56 in,0.0 in,Light Rain
147,2015-1-3,10:28 PM,36 F,34 F,93 %,ENE,14 mph,0 mph,29.55 in,0.0 in,Light Rain
148,2015-1-3,11:00 PM,36 F,36 F,100 %,ENE,12 mph,0 mph,29.56 in,0.0 in,Light Rain
149,2015-1-3,11:02 PM,36 F,36 F,100 %,ENE,12 mph,0 mph,29.56 in,0.0 in,Light Rain
150,2015-1-3,11:12 PM,36 F,36 F,100 %,ENE,12 mph,0 mph,29.55 in,0.0 in,Light Rain
151,2015-1-3,12:00 AM,36 F,36 F,100 %,ENE,13 mph,0 mph,29.52 in,0.0 in,Light Rain
152,2015-1-3,12:18 AM,36 F,36 F,100 %,ENE,13 mph,0 mph,29.51 in,0.0 in,Light Rain
153,2015-1-3,12:35 AM,36 F,36 F,100 %,ENE,13 mph,0 mph,29.50 in,0.0 in,Mist
154,2015-1-4,1:00 AM,37 F,36 F,93 %,ENE,14 mph,0 mph,29.49 in,0.0 in,Mist
155,2015-1-4,1:31 AM,37 F,36 F,93 %,ENE,12 mph,0 mph,29.48 in,0.0 in,Mist
156,2015-1-4,1:33 AM,37 F,36 F,93 %,ENE,12 mph,0 mph,29.48 in,0.0 in,Light Rain
157,2015-1-4,1:48 AM,37 F,37 F,100 %,ENE,10 mph,0 mph,29.48 in,0.0 in,Mist
158,2015-1-4,1:56 AM,37 F,37 F,100 %,NE,8 mph,0 mph,29.48 in,0.0 in,Light Rain
159,2015-1-4,2:00 AM,37 F,37 F,100 %,ENE,8 mph,0 mph,29.47 in,0.0 in,Light Rain
160,2015-1-4,2:18 AM,37 F,37 F,100 %,NE,9 mph,0 mph,29.46 in,0.0 in,Mist
161,2015-1-4,2:31 AM,37 F,37 F,100 %,NE,7 mph,0 mph,29.46 in,0.0 in,Mist
162,2015-1-4,2:45 AM,37 F,37 F,100 %,NE,7 mph,0 mph,29.45 in,0.0 in,Mist
163,2015-1-4,3:00 AM,37 F,37 F,100 %,NE,6 mph,0 mph,29.46 in,0.0 in,Mist
164,2015-1-4,3:10 AM,37 F,37 F,100 %,NE,7 mph,0 mph,29.45 in,0.0 in,Fog
165,2015-1-4,3:46 AM,37 F,37 F,100 %,NE,3 mph,0 mph,29.46 in,0.0 in,Light Rain
166,2015-1-4,3:56 AM,37 F,37 F,100 %,ENE,8 mph,0 mph,29.44 in,0.0 in,Light Rain
167,2015-1-4,4:00 AM,37 F,37 F,100 %,ENE,8 mph,0 mph,29.44 in,0.0 in,Light Rain
168,2015-1-4,4:12 AM,37 F,37 F,100 %,NE,7 mph,0 mph,29.43 in,0.0 in,Light Rain
169,2015-1-4,4:37 AM,37 F,37 F,100 %,NE,7 mph,0 mph,29.42 in,0.0 in,Mist
170,2015-1-4,4:51 AM,37 F,37 F,100 %,NE,8 mph,0 mph,29.41 in,0.0 in,Mist
171,2015-1-4,4:57 AM,37 F,37 F,100 %,ENE,7 mph,0 mph,29.40 in,0.0 in,Light Rain
172,2015-1-4,5:00 AM,37 F,37 F,100 %,NE,8 mph,0 mph,29.39 in,0.0 in,Light Rain
173,2015-1-4,5:12 AM,37 F,37 F,100 %,ENE,6 mph,0 mph,29.40 in,0.0 in,Light Rain
174,2015-1-4,5:33 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mist
175,2015-1-4,5:36 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mist
176,2015-1-4,5:40 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mist
177,2015-1-4,5:45 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Light Rain
178,2015-1-4,6:00 AM,37 F,36 F,93 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Light Rain
179,2015-1-4,6:14 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Light Rain
180,2015-1-4,6:18 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Rain
181,2015-1-4,6:34 AM,37 F,37 F,100 %,E,3 mph,0 mph,29.34 in,0.0 in,Rain
182,2015-1-4,6:57 AM,37 F,37 F,100 %,ENE,6 mph,0 mph,29.33 in,0.0 in,Light Rain
183,2015-1-4,7:00 AM,37 F,36 F,93 %,ENE,6 mph,0 mph,29.33 in,0.0 in,Light Rain
184,2015-1-4,7:05 AM,37 F,36 F,93 %,ENE,7 mph,0 mph,29.33 in,0.0 in,Light Rain
185,2015-1-4,7:12 AM,37 F,37 F,100 %,ENE,8 mph,0 mph,29.33 in,0.0 in,Light Rain
186,2015-1-4,8:00 AM,37 F,36 F,93 %,WNW,3 mph,0 mph,29.33 in,0.0 in,Light Rain
187,2015-1-4,8:18 AM,37 F,36 F,93 %,VAR,2 mph,0 mph,29.30 in,0.0 in,Light Rain
188,2015-1-4,8:23 AM,36 F,36 F,100 %,SSE,5 mph,0 mph,29.31 in,0.0 in,Light Rain
189,2015-1-4,8:47 AM,36 F,36 F,100 %,E,3 mph,0 mph,29.28 in,0.0 in,Rain
190,2015-1-4,8:54 AM,36 F,36 F,100 %,E,5 mph,0 mph,29.28 in,0.0 in,Light Rain
191,2015-1-4,8:58 AM,37 F,36 F,93 %,E,3 mph,0 mph,29.29 in,0.0 in,Light Rain
192,2015-1-4,9:00 AM,37 F,37 F,100 %,ENE,3 mph,0 mph,29.29 in,0.0 in,Light Rain
193,2015-1-4,9:04 AM,37 F,37 F,100 %,E,3 mph,0 mph,29.30 in,0.0 in,Light Rain
194,2015-1-4,9:10 AM,37 F,37 F,100 %,S,3 mph,0 mph,29.31 in,0.0 in,Light Rain
195,2015-1-4,10:00 AM,37 F,36 F,93 %,VAR,2 mph,0 mph,29.28 in,0.0 in,Light Rain
196,2015-1-4,10:09 AM,36 F,36 F,100 %,SE,5 mph,0 mph,29.28 in,0.0 in,Light Rain
197,2015-1-4,10:18 AM,37 F,36 F,93 %,SSE,2 mph,0 mph,29.29 in,0.0 in,Light Rain
198,2015-1-4,10:39 AM,37 F,36 F,93 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Light Rain
199,2015-1-4,10:41 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Light Rain
200,2015-1-4,10:48 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Light Rain
201,2015-1-4,11:00 AM,37 F,37 F,100 %,S,2 mph,0 mph,29.26 in,0.0 in,Light Rain
202,2015-1-4,11:10 AM,37 F,36 F,93 %,SW,7 mph,0 mph,29.29 in,0.0 in,Mist
203,2015-1-4,11:12 AM,37 F,36 F,93 %,WSW,8 mph,0 mph,29.29 in,0.0 in,Light Rain
204,2015-1-4,11:51 AM,37 F,36 F,93 %,W,8 mph,0 mph,29.29 in,0.0 in,Light Rain
205,2015-1-4,12:00 PM,37 F,36 F,93 %,W,7 mph,0 mph,29.28 in,0.0 in,Light Rain
206,2015-1-4,12:01 PM,37 F,36 F,93 %,W,7 mph,0 mph,29.28 in,0.0 in,Light Rain
207,2015-1-4,12:19 PM,37 F,36 F,93 %,NNW,3 mph,0 mph,29.23 in,0.0 in,Light Rain
208,2015-1-4,12:24 PM,37 F,37 F,100 %,NW,3 mph,0 mph,29.22 in,0.0 in,Light Rain
209,2015-1-4,12:25 PM,37 F,37 F,100 %,NW,3 mph,0 mph,29.22 in,0.0 in,Light Rain
210,2015-1-4,12:28 PM,37 F,37 F,100 %,NNW,3 mph,0 mph,29.21 in,0.0 in,Cloudy
211,2015-1-4,12:30 PM,37 F,37 F,100 %,VAR,2 mph,0 mph,29.21 in,0.0 in,Cloudy
212,2015-1-4,12:40 PM,37 F,37 F,100 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Cloudy
213,2015-1-4,12:51 PM,37 F,37 F,100 %,SW,9 mph,0 mph,29.24 in,0.0 in,Cloudy
214,2015-1-4,1:00 PM,37 F,36 F,93 %,SW,10 mph,0 mph,29.25 in,0.0 in,Mist
215,2015-1-4,1:18 PM,37 F,36 F,93 %,SW,16 mph,0 mph,29.25 in,0.0 in,Cloudy
216,2015-1-4,1:22 PM,37 F,37 F,100 %,SW,16 mph,0 mph,29.25 in,0.0 in,Cloudy
217,2015-1-4,1:28 PM,37 F,37 F,100 %,SW,16 mph,0 mph,29.25 in,0.0 in,Mist
218,2015-1-4,1:40 PM,39 F,37 F,93 %,SW,16 mph,22 mph,29.25 in,0.0 in,Mist
219,2015-1-4,1:46 PM,39 F,37 F,93 %,SW,18 mph,0 mph,29.24 in,0.0 in,Cloudy
220,2015-1-4,1:50 PM,39 F,39 F,100 %,SW,22 mph,0 mph,29.25 in,0.0 in,Cloudy / Windy
221,2015-1-4,2:00 PM,41 F,39 F,93 %,WSW,26 mph,32 mph,29.25 in,0.0 in,Cloudy / Windy
222,2015-1-4,3:00 PM,41 F,36 F,81 %,W,25 mph,31 mph,29.28 in,0.0 in,Cloudy / Windy
223,2015-1-4,4:00 PM,39 F,34 F,81 %,WSW,20 mph,29 mph,29.32 in,0.0 in,Cloudy
224,2015-1-4,4:30 PM,39 F,34 F,81 %,W,18 mph,24 mph,29.34 in,0.0 in,Cloudy
225,2015-1-4,4:31 PM,39 F,34 F,81 %,WSW,17 mph,24 mph,29.34 in,0.0 in,Cloudy
226,2015-1-4,5:00 PM,39 F,34 F,81 %,WSW,18 mph,28 mph,29.36 in,0.0 in,Cloudy
227,2015-1-4,5:05 PM,39 F,32 F,75 %,WSW,18 mph,28 mph,29.36 in,0.0 in,Cloudy
228,2015-1-4,6:00 PM,37 F,30 F,75 %,WSW,20 mph,26 mph,29.41 in,0.0 in,Cloudy
229,2015-1-4,7:00 PM,36 F,28 F,75 %,W,20 mph,28 mph,29.45 in,0.0 in,Cloudy
